OCV-FallOff Beispielmessung
Index,c2,c3,c4,c5,c6,Voltage,c8
733,0,0,0,0,0,0.99614,0
734,0,0,0,0,0,0.99960,0
735,0,0,0,0,0,1.00041,0
736,0,0,0,0,0,0.99878,0
737,0,0,0,0,0,1.00670,0
738,0,0,0,0,0,0.99712,0
739,0,0,0,0,0,1.00557,0
740,0,0,0,0,0,0.99584,0
741,0,0,0,0,0,1.00029,0
742,0,0,0,0,0,1.00473,0
743,0,0,0,0,0,1.00453,0
744,0,0,0,0,0,0.99832,0
745,0,0,0,0,0,1.00222,0
746,0,0,0,0,0,1.00168,0
747,0,0,0,0,0,0.99784,0
748,0,0,0,0,0,1.00246,0
749,0,0,0,0,0,1.00745,0
750,0,0,0,0,0,1.00189,0
751,0,0,0,0,0,1.00227,0
752,0,0,0,0,0,1.00269,0
753,0,0,0,0,0,0.99416,0
754,0,0,0,0,0,1.00184,0
755,0,0,0,0,0,0.99593,0
756,0,0,0,0,0,0.99764,0
757,0,0,0,0,0,1.00865,0
758,0,0,0,0,0,0.99899,0
759,0,0,0,0,0,0.99704,0
760,0,0,0,0,0,1.00461,0
761,0,0,0,0,0,0.99621,0
762,0,0,0,0,0,0.99821,0
763,0,0,0,0,0,1.00500,0
764,0,0,0,0,0,1.00017,0
765,0,0,0,0,0,0.99375,0
766,0,0,0,0,0,1.00218,0
767,0,0,0,0,0,0.99841,0
768,0,0,0,0,0,1.00616,0
769,0,0,0,0,0,0.99758,0
770,0,0,0,0,0,1.00420,0
771,0,0,0,0,0,1.00710,0
772,0,0,0,0,0,0.99660,0
773,0,0,0,0,0,0.99923,0
774,0,0,0,0,0,1.00155,0
775,0,0,0,0,0,0.99657,0
776,0,0,0,0,0,1.00108,0
777,0,0,0,0,0,0.99910,0
778,0,0,0,0,0,0.99902,0
779,0,0,0,0,0,1.00020,0
780,0,0,0,0,0,1.00029,0
781,0,0,0,0,0,1.00066,0
782,0,0,0,0,0,0.99760,0
783,0,0,0,0,0,0.99778,0
784,0,0,0,0,0,0.99953,0
785,0,0,0,0,0,0.99982,0
786,0,0,0,0,0,0.99824,0
787,0,0,0,0,0,1.00130,0
788,0,0,0,0,0,0.99274,0
789,0,0,0,0,0,0.99708,0
790,0,0,0,0,0,0.99888,0
791,0,0,0,0,0,0.99658,0
792,0,0,0,0,0,1.00652,0
793,0,0,0,0,0,1.00008,0
794,0,0,0,0,0,1.00071,0
795,0,0,0,0,0,0.99807,0
796,0,0,0,0,0,0.99994,0
797,0,0,0,0,0,0.99514,0
798,0,0,0,0,0,0.99932,0
799,0,0,0,0,0,0.99625,0
800,0,0,0,0,0,0.99889,0
801,0,0,0,0,0,0.98976,0
802,0,0,0,0,0,0.99549,0
803,0,0,0,0,0,1.00586,0
804,0,0,0,0,0,1.00332,0
805,0,0,0,0,0,1.00528,0
806,0,0,0,0,0,1.00555,0
807,0,0,0,0,0,1.00269,0
808,0,0,0,0,0,0.99819,0
809,0,0,0,0,0,0.99585,0
810,0,0,0,0,0,1.00459,0
811,0,0,0,0,0,1.00026,0
812,0,0,0,0,0,1.00998,0
813,0,0,0,0,0,0.99854,0
814,0,0,0,0,0,1.00789,0
815,0,0,0,0,0,0.99937,0
816,0,0,0,0,0,1.00534,0
817,0,0,0,0,0,1.00679,0
818,0,0,0,0,0,0.99591,0
819,0,0,0,0,0,0.99806,0
820,0,0,0,0,0,0.99587,0
821,0,0,0,0,0,0.99508,0
822,0,0,0,0,0,1.00267,0
823,0,0,0,0,0,0.99921,0
824,0,0,0,0,0,1.00021,0
825,0,0,0,0,0,1.00222,0
826,0,0,0,0,0,0.99257,0
827,0,0,0,0,0,1.00515,0
828,0,0,0,0,0,0.99860,0
829,0,0,0,0,0,1.00213,0
830,0,0,0,0,0,1.00248,0
831,0,0,0,0,0,1.00548,0
832,0,0,0,0,0,0.99958,0
833,0,0,0,0,0,0.99151,0
834,0,0,0,0,0,1.00023,0
835,0,0,0,0,0,1.00080,0
836,0,0,0,0,0,0.99586,0
837,0,0,0,0,0,1.00059,0
838,0,0,0,0,0,0.99856,0
839,0,0,0,0,0,0.99463,0
840,0,0,0,0,0,1.00269,0
841,0,0,0,0,0,0.99775,0
842,0,0,0,0,0,0.99837,0
843,0,0,0,0,0,0.99815,0
844,0,0,0,0,0,1.00494,0
845,0,0,0,0,0,0.99984,0
846,0,0,0,0,0,1.00032,0
847,0,0,0,0,0,0.99824,0
848,0,0,0,0,0,1.00185,0
849,0,0,0,0,0,1.00540,0
850,0,0,0,0,0,1.00259,0
851,0,0,0,0,0,1.00275,0
852,0,0,0,0,0,1.00242,0
853,0,0,0,0,0,0.99448,0
854,0,0,0,0,0,0.99650,0
855,0,0,0,0,0,0.99918,0
856,0,0,0,0,0,0.99710,0
857,0,0,0,0,0,0.99574,0
858,0,0,0,0,0,0.99251,0
859,0,0,0,0,0,0.99461,0
860,0,0,0,0,0,0.99897,0
861,0,0,0,0,0,0.99972,0
862,0,0,0,0,0,0.99683,0
863,0,0,0,0,0,1.00032,0
864,0,0,0,0,0,0.99826,0
865,0,0,0,0,0,1.00436,0
866,0,0,0,0,0,0.99935,0
867,0,0,0,0,0,1.00279,0
868,0,0,0,0,0,1.00081,0
869,0,0,0,0,0,0.99439,0
870,0,0,0,0,0,0.99964,0
871,0,0,0,0,0,0.99506,0
872,0,0,0,0,0,0.99957,0
873,0,0,0,0,0,0.99702,0
874,0,0,0,0,0,1.00153,0
875,0,0,0,0,0,0.99463,0
876,0,0,0,0,0,1.00006,0
877,0,0,0,0,0,1.00229,0
878,0,0,0,0,0,1.00363,0
879,0,0,0,0,0,0.99694,0
880,0,0,0,0,0,1.00007,0
881,0,0,0,0,0,1.00074,0
882,0,0,0,0,0,1.00619,0
883,0,0,0,0,0,0.99407,0
884,0,0,0,0,0,0.99636,0
885,0,0,0,0,0,1.01122,0
886,0,0,0,0,0,0.99891,0
887,0,0,0,0,0,0.99244,0
888,0,0,0,0,0,0.99767,0
889,0,0,0,0,0,0.98892,0
890,0,0,0,0,0,1.00096,0
891,0,0,0,0,0,1.00324,0
892,0,0,0,0,0,0.99635,0
893,0,0,0,0,0,0.99812,0
894,0,0,0,0,0,1.00369,0
895,0,0,0,0,0,0.99300,0
896,0,0,0,0,0,0.99471,0
897,0,0,0,0,0,0.99909,0
898,0,0,0,0,0,0.99699,0
899,0,0,0,0,0,0.99882,0
900,0,0,0,0,0,0.99494,0
901,0,0,0,0,0,1.00064,0
902,0,0,0,0,0,0.99864,0
903,0,0,0,0,0,0.99983,0
904,0,0,0,0,0,0.99788,0
905,0,0,0,0,0,0.99699,0
906,0,0,0,0,0,0.99113,0
907,0,0,0,0,0,0.99604,0
908,0,0,0,0,0,0.99266,0
909,0,0,0,0,0,0.99225,0
910,0,0,0,0,0,0.99500,0
911,0,0,0,0,0,0.98879,0
912,0,0,0,0,0,0.99410,0
913,0,0,0,0,0,0.99348,0
914,0,0,0,0,0,0.99051,0
915,0,0,0,0,0,0.98441,0
916,0,0,0,0,0,0.97990,0
917,0,0,0,0,0,0.98880,0
918,0,0,0,0,0,0.98500,0
919,0,0,0,0,0,0.98153,0
920,0,0,0,0,0,0.98640,0
921,0,0,0,0,0,0.97940,0
922,0,0,0,0,0,0.97982,0
923,0,0,0,0,0,0.98177,0
924,0,0,0,0,0,0.97597,0
925,0,0,0,0,0,0.97809,0
926,0,0,0,0,0,0.98080,0
927,0,0,0,0,0,0.97727,0
928,0,0,0,0,0,0.97950,0
929,0,0,0,0,0,0.97827,0
930,0,0,0,0,0,0.97400,0
931,0,0,0,0,0,0.96609,0
932,0,0,0,0,0,0.96889,0
933,0,0,0,0,0,0.97362,0
934,0,0,0,0,0,0.96579,0
935,0,0,0,0,0,0.96858,0
936,0,0,0,0,0,0.96970,0
937,0,0,0,0,0,0.97221,0
938,0,0,0,0,0,0.96520,0
939,0,0,0,0,0,0.96411,0
940,0,0,0,0,0,0.96501,0
941,0,0,0,0,0,0.96534,0
942,0,0,0,0,0,0.96295,0
943,0,0,0,0,0,0.96569,0
944,0,0,0,0,0,0.95927,0
945,0,0,0,0,0,0.96115,0
946,0,0,0,0,0,0.96125,0
947,0,0,0,0,0,0.95784,0
948,0,0,0,0,0,0.96069,0
949,0,0,0,0,0,0.95775,0
950,0,0,0,0,0,0.95880,0
951,0,0,0,0,0,0.95615,0
952,0,0,0,0,0,0.95582,0
953,0,0,0,0,0,0.95193,0
954,0,0,0,0,0,0.95107,0
955,0,0,0,0,0,0.95577,0
956,0,0,0,0,0,0.95314,0
957,0,0,0,0,0,0.94730,0
958,0,0,0,0,0,0.95004,0
959,0,0,0,0,0,0.94152,0
960,0,0,0,0,0,0.94605,0
961,0,0,0,0,0,0.94980,0
962,0,0,0,0,0,0.94568,0
963,0,0,0,0,0,0.94555,0
964,0,0,0,0,0,0.93529,0
965,0,0,0,0,0,0.94230,0
966,0,0,0,0,0,0.94364,0
967,0,0,0,0,0,0.94316,0
968,0,0,0,0,0,0.94380,0
969,0,0,0,0,0,0.93942,0
970,0,0,0,0,0,0.93870,0
971,0,0,0,0,0,0.93435,0
972,0,0,0,0,0,0.93688,0
973,0,0,0,0,0,0.93286,0
974,0,0,0,0,0,0.93025,0
975,0,0,0,0,0,0.93168,0
976,0,0,0,0,0,0.93862,0
977,0,0,0,0,0,0.93243,0
978,0,0,0,0,0,0.93305,0
979,0,0,0,0,0,0.93001,0
980,0,0,0,0,0,0.92533,0
981,0,0,0,0,0,0.93266,0
982,0,0,0,0,0,0.92249,0
983,0,0,0,0,0,0.92650,0
984,0,0,0,0,0,0.92716,0
985,0,0,0,0,0,0.92717,0
986,0,0,0,0,0,0.92346,0
987,0,0,0,0,0,0.91928,0
988,0,0,0,0,0,0.92155,0
989,0,0,0,0,0,0.92087,0
990,0,0,0,0,0,0.91996,0
991,0,0,0,0,0,0.92435,0
992,0,0,0,0,0,0.91696,0
993,0,0,0,0,0,0.92067,0
994,0,0,0,0,0,0.91940,0
995,0,0,0,0,0,0.92098,0
996,0,0,0,0,0,0.91686,0
997,0,0,0,0,0,0.91880,0
998,0,0,0,0,0,0.91508,0
999,0,0,0,0,0,0.91607,0
1000,0,0,0,0,0,0.90942,0
1001,0,0,0,0,0,0.90519,0
1002,0,0,0,0,0,0.91340,0
1003,0,0,0,0,0,0.91274,0
1004,0,0,0,0,0,0.91204,0
1005,0,0,0,0,0,0.90821,0
1006,0,0,0,0,0,0.91343,0
1007,0,0,0,0,0,0.90675,0
1008,0,0,0,0,0,0.90857,0
1009,0,0,0,0,0,0.90827,0
1010,0,0,0,0,0,0.91082,0
1011,0,0,0,0,0,0.90389,0
1012,0,0,0,0,0,0.90206,0
1013,0,0,0,0,0,0.89870,0
1014,0,0,0,0,0,0.90703,0
1015,0,0,0,0,0,0.90282,0
1016,0,0,0,0,0,0.90209,0
1017,0,0,0,0,0,0.90927,0
1018,0,0,0,0,0,0.90007,0
1019,0,0,0,0,0,0.89437,0
1020,0,0,0,0,0,0.89688,0
1021,0,0,0,0,0,0.89372,0
1022,0,0,0,0,0,0.89465,0
1023,0,0,0,0,0,0.89381,0
1024,0,0,0,0,0,0.89245,0
1025,0,0,0,0,0,0.88921,0
1026,0,0,0,0,0,0.89736,0
1027,0,0,0,0,0,0.89267,0
1028,0,0,0,0,0,0.89028,0
1029,0,0,0,0,0,0.89242,0
1030,0,0,0,0,0,0.89076,0
1031,0,0,0,0,0,0.88936,0
1032,0,0,0,0,0,0.88978,0
1033,0,0,0,0,0,0.88732,0
1034,0,0,0,0,0,0.88813,0
1035,0,0,0,0,0,0.88757,0
1036,0,0,0,0,0,0.88499,0
1037,0,0,0,0,0,0.88304,0
1038,0,0,0,0,0,0.88749,0
1039,0,0,0,0,0,0.88066,0
1040,0,0,0,0,0,0.88247,0
1041,0,0,0,0,0,0.88174,0
1042,0,0,0,0,0,0.87786,0
1043,0,0,0,0,0,0.87647,0
1044,0,0,0,0,0,0.87703,0
1045,0,0,0,0,0,0.87582,0
1046,0,0,0,0,0,0.87213,0
1047,0,0,0,0,0,0.87375,0
1048,0,0,0,0,0,0.87571,0
1049,0,0,0,0,0,0.87791,0
1050,0,0,0,0,0,0.87498,0
1051,0,0,0,0,0,0.86473,0
1052,0,0,0,0,0,0.87366,0
1053,0,0,0,0,0,0.86927,0
1054,0,0,0,0,0,0.87151,0
1055,0,0,0,0,0,0.86932,0
1056,0,0,0,0,0,0.86799,0
1057,0,0,0,0,0,0.86747,0
1058,0,0,0,0,0,0.86692,0
1059,0,0,0,0,0,0.87024,0
1060,0,0,0,0,0,0.86536,0
1061,0,0,0,0,0,0.86789,0
1062,0,0,0,0,0,0.86666,0
1063,0,0,0,0,0,0.86506,0
1064,0,0,0,0,0,0.85691,0
1065,0,0,0,0,0,0.86484,0
1066,0,0,0,0,0,0.85933,0
1067,0,0,0,0,0,0.86207,0
1068,0,0,0,0,0,0.85623,0
1069,0,0,0,0,0,0.85481,0
1070,0,0,0,0,0,0.86351,0
1071,0,0,0,0,0,0.85393,0
1072,0,0,0,0,0,0.85946,0
1073,0,0,0,0,0,0.85560,0
1074,0,0,0,0,0,0.85321,0
1075,0,0,0,0,0,0.85356,0
1076,0,0,0,0,0,0.84902,0
1077,0,0,0,0,0,0.85210,0
1078,0,0,0,0,0,0.84812,0
1079,0,0,0,0,0,0.84941,0
1080,0,0,0,0,0,0.85260,0
1081,0,0,0,0,0,0.84981,0
1082,0,0,0,0,0,0.84383,0
1083,0,0,0,0,0,0.85006,0
1084,0,0,0,0,0,0.84672,0
1085,0,0,0,0,0,0.84434,0
1086,0,0,0,0,0,0.84744,0
1087,0,0,0,0,0,0.84393,0
1088,0,0,0,0,0,0.84017,0
1089,0,0,0,0,0,0.84844,0
1090,0,0,0,0,0,0.84208,0
1091,0,0,0,0,0,0.84112,0
1092,0,0,0,0,0,0.83939,0
1093,0,0,0,0,0,0.84338,0
1094,0,0,0,0,0,0.83750,0
1095,0,0,0,0,0,0.83368,0
1096,0,0,0,0,0,0.83552,0
1097,0,0,0,0,0,0.84077,0
1098,0,0,0,0,0,0.83853,0
1099,0,0,0,0,0,0.83451,0
1100,0,0,0,0,0,0.83863,0
1101,0,0,0,0,0,0.83600,0
1102,0,0,0,0,0,0.83220,0
1103,0,0,0,0,0,0.83174,0
1104,0,0,0,0,0,0.83247,0
1105,0,0,0,0,0,0.82823,0
1106,0,0,0,0,0,0.82999,0
1107,0,0,0,0,0,0.83014,0
1108,0,0,0,0,0,0.82340,0
1109,0,0,0,0,0,0.82714,0
1110,0,0,0,0,0,0.82605,0
1111,0,0,0,0,0,0.82929,0
1112,0,0,0,0,0,0.81992,0
1113,0,0,0,0,0,0.82356,0
1114,0,0,0,0,0,0.82251,0
1115,0,0,0,0,0,0.82609,0
1116,0,0,0,0,0,0.82233,0
1117,0,0,0,0,0,0.82710,0
1118,0,0,0,0,0,0.82295,0
1119,0,0,0,0,0,0.81899,0
1120,0,0,0,0,0,0.82019,0
1121,0,0,0,0,0,0.81767,0
1122,0,0,0,0,0,0.82056,0
1123,0,0,0,0,0,0.81325,0
1124,0,0,0,0,0,0.81403,0
1125,0,0,0,0,0,0.81713,0
1126,0,0,0,0,0,0.81869,0
1127,0,0,0,0,0,0.80767,0
1128,0,0,0,0,0,0.81766,0
1129,0,0,0,0,0,0.81238,0
1130,0,0,0,0,0,0.80641,0
1131,0,0,0,0,0,0.80232,0
1132,0,0,0,0,0,0.80600,0
1133,0,0,0,0,0,0.80979,0
1134,0,0,0,0,0,0.80891,0
1135,0,0,0,0,0,0.81028,0
1136,0,0,0,0,0,0.80599,0
1137,0,0,0,0,0,0.80358,0
1138,0,0,0,0,0,0.80494,0
1139,0,0,0,0,0,0.80554,0
1140,0,0,0,0,0,0.80540,0
1141,0,0,0,0,0,0.80161,0
1142,0,0,0,0,0,0.80595,0
1143,0,0,0,0,0,0.80065,0
1144,0,0,0,0,0,0.79918,0
1145,0,0,0,0,0,0.79943,0
1146,0,0,0,0,0,0.80356,0
1147,0,0,0,0,0,0.79921,0
1148,0,0,0,0,0,0.79680,0
1149,0,0,0,0,0,0.80093,0
1150,0,0,0,0,0,0.80386,0
1151,0,0,0,0,0,0.79733,0
1152,0,0,0,0,0,0.79968,0
1153,0,0,0,0,0,0.79836,0
1154,0,0,0,0,0,0.79272,0
1155,0,0,0,0,0,0.79389,0
1156,0,0,0,0,0,0.78924,0
1157,0,0,0,0,0,0.79175,0
1158,0,0,0,0,0,0.78977,0
1159,0,0,0,0,0,0.78972,0
1160,0,0,0,0,0,0.78796,0
1161,0,0,0,0,0,0.78863,0
1162,0,0,0,0,0,0.79037,0
1163,0,0,0,0,0,0.78770,0
1164,0,0,0,0,0,0.78175,0
1165,0,0,0,0,0,0.78439,0
1166,0,0,0,0,0,0.78135,0
1167,0,0,0,0,0,0.78593,0
1168,0,0,0,0,0,0.78600,0
1169,0,0,0,0,0,0.78454,0
1170,0,0,0,0,0,0.78070,0
1171,0,0,0,0,0,0.78309,0
1172,0,0,0,0,0,0.78023,0
1173,0,0,0,0,0,0.77751,0
1174,0,0,0,0,0,0.78244,0
1175,0,0,0,0,0,0.78196,0
1176,0,0,0,0,0,0.78165,0
1177,0,0,0,0,0,0.77627,0
1178,0,0,0,0,0,0.78092,0
1179,0,0,0,0,0,0.77520,0
1180,0,0,0,0,0,0.77793,0
1181,0,0,0,0,0,0.77374,0
1182,0,0,0,0,0,0.77389,0
1183,0,0,0,0,0,0.76660,0
1184,0,0,0,0,0,0.77225,0
1185,0,0,0,0,0,0.77273,0
1186,0,0,0,0,0,0.77052,0
1187,0,0,0,0,0,0.77632,0
1188,0,0,0,0,0,0.76686,0
1189,0,0,0,0,0,0.76796,0
1190,0,0,0,0,0,0.76624,0
1191,0,0,0,0,0,0.76656,0
1192,0,0,0,0,0,0.77065,0
1193,0,0,0,0,0,0.77129,0
1194,0,0,0,0,0,0.76406,0
1195,0,0,0,0,0,0.76330,0
1196,0,0,0,0,0,0.76130,0
1197,0,0,0,0,0,0.76799,0
1198,0,0,0,0,0,0.76674,0
1199,0,0,0,0,0,0.76237,0
1200,0,0,0,0,0,0.75780,0
1201,0,0,0,0,0,0.75738,0
1202,0,0,0,0,0,0.76112,0
1203,0,0,0,0,0,0.76157,0
1204,0,0,0,0,0,0.75303,0
1205,0,0,0,0,0,0.75757,0
1206,0,0,0,0,0,0.76270,0
1207,0,0,0,0,0,0.75651,0
1208,0,0,0,0,0,0.76094,0
1209,0,0,0,0,0,0.75773,0
1210,0,0,0,0,0,0.75184,0
1211,0,0,0,0,0,0.75353,0
1212,0,0,0,0,0,0.75334,0
1213,0,0,0,0,0,0.75018,0
1214,0,0,0,0,0,0.74945,0
1215,0,0,0,0,0,0.75619,0
1216,0,0,0,0,0,0.74806,0
1217,0,0,0,0,0,0.75354,0
1218,0,0,0,0,0,0.74832,0
1219,0,0,0,0,0,0.74887,0
1220,0,0,0,0,0,0.74995,0
1221,0,0,0,0,0,0.74579,0
1222,0,0,0,0,0,0.74861,0
1223,0,0,0,0,0,0.74009,0
1224,0,0,0,0,0,0.74687,0
1225,0,0,0,0,0,0.73746,0
1226,0,0,0,0,0,0.74351,0
1227,0,0,0,0,0,0.74608,0
1228,0,0,0,0,0,0.74471,0
1229,0,0,0,0,0,0.73827,0
1230,0,0,0,0,0,0.73798,0
1231,0,0,0,0,0,0.73875,0
1232,0,0,0,0,0,0.74070,0
1233,0,0,0,0,0,0.73338,0
1234,0,0,0,0,0,0.73876,0
1235,0,0,0,0,0,0.73906,0
1236,0,0,0,0,0,0.73661,0
1237,0,0,0,0,0,0.73836,0
1238,0,0,0,0,0,0.73679,0
1239,0,0,0,0,0,0.73383,0
1240,0,0,0,0,0,0.72897,0
1241,0,0,0,0,0,0.73451,0
1242,0,0,0,0,0,0.73059,0
1243,0,0,0,0,0,0.73105,0
1244,0,0,0,0,0,0.73355,0
1245,0,0,0,0,0,0.73570,0
1246,0,0,0,0,0,0.73067,0
1247,0,0,0,0,0,0.73178,0
1248,0,0,0,0,0,0.72512,0
1249,0,0,0,0,0,0.72953,0
1250,0,0,0,0,0,0.72795,0
1251,0,0,0,0,0,0.73116,0
1252,0,0,0,0,0,0.72519,0
1253,0,0,0,0,0,0.72542,0
1254,0,0,0,0,0,0.72867,0
1255,0,0,0,0,0,0.72455,0
1256,0,0,0,0,0,0.72084,0
1257,0,0,0,0,0,0.73117,0
1258,0,0,0,0,0,0.71962,0
1259,0,0,0,0,0,0.72200,0
1260,0,0,0,0,0,0.72258,0
1261,0,0,0,0,0,0.72169,0
1262,0,0,0,0,0,0.71966,0
1263,0,0,0,0,0,0.71902,0
1264,0,0,0,0,0,0.71822,0
1265,0,0,0,0,0,0.71492,0
1266,0,0,0,0,0,0.72407,0
1267,0,0,0,0,0,0.71631,0
1268,0,0,0,0,0,0.71811,0
1269,0,0,0,0,0,0.71466,0
1270,0,0,0,0,0,0.71395,0
1271,0,0,0,0,0,0.71300,0
1272,0,0,0,0,0,0.70906,0
1273,0,0,0,0,0,0.71258,0
1274,0,0,0,0,0,0.71120,0
1275,0,0,0,0,0,0.71528,0
1276,0,0,0,0,0,0.70753,0
1277,0,0,0,0,0,0.70875,0
1278,0,0,0,0,0,0.70714,0
1279,0,0,0,0,0,0.71351,0
1280,0,0,0,0,0,0.70593,0
1281,0,0,0,0,0,0.70959,0
1282,0,0,0,0,0,0.71017,0
1283,0,0,0,0,0,0.70617,0
1284,0,0,0,0,0,0.70184,0
1285,0,0,0,0,0,0.70124,0
1286,0,0,0,0,0,0.70727,0
1287,0,0,0,0,0,0.70027,0
1288,0,0,0,0,0,0.70458,0
1289,0,0,0,0,0,0.70311,0
1290,0,0,0,0,0,0.70326,0
1291,0,0,0,0,0,0.70291,0
1292,0,0,0,0,0,0.69805,0
1293,0,0,0,0,0,0.69729,0
1294,0,0,0,0,0,0.70173,0
1295,0,0,0,0,0,0.69706,0
1296,0,0,0,0,0,0.69006,0
1297,0,0,0,0,0,0.69962,0
1298,0,0,0,0,0,0.69393,0
1299,0,0,0,0,0,0.69781,0
1300,0,0,0,0,0,0.69995,0
1301,0,0,0,0,0,0.69519,0
1302,0,0,0,0,0,0.69750,0
1303,0,0,0,0,0,0.69434,0
1304,0,0,0,0,0,0.69801,0
1305,0,0,0,0,0,0.68943,0
1306,0,0,0,0,0,0.69197,0
1307,0,0,0,0,0,0.69338,0
1308,0,0,0,0,0,0.69016,0
1309,0,0,0,0,0,0.69356,0
1310,0,0,0,0,0,0.68818,0
1311,0,0,0,0,0,0.69506,0
1312,0,0,0,0,0,0.69459,0
1313,0,0,0,0,0,0.68845,0
1314,0,0,0,0,0,0.68863,0
1315,0,0,0,0,0,0.68993,0
1316,0,0,0,0,0,0.68217,0
1317,0,0,0,0,0,0.68117,0
1318,0,0,0,0,0,0.68825,0
1319,0,0,0,0,0,0.68468,0
1320,0,0,0,0,0,0.68256,0
1321,0,0,0,0,0,0.68265,0
1322,0,0,0,0,0,0.67484,0
1323,0,0,0,0,0,0.68081,0
1324,0,0,0,0,0,0.67850,0
1325,0,0,0,0,0,0.68290,0
1326,0,0,0,0,0,0.68251,0
1327,0,0,0,0,0,0.68064,0
1328,0,0,0,0,0,0.67948,0
1329,0,0,0,0,0,0.67318,0
1330,0,0,0,0,0,0.67883,0
1331,0,0,0,0,0,0.67833,0
1332,0,0,0,0,0,0.67956,0
1333,0,0,0,0,0,0.68157,0
1334,0,0,0,0,0,0.66952,0
1335,0,0,0,0,0,0.67282,0
1336,0,0,0,0,0,0.67115,0
1337,0,0,0,0,0,0.67328,0
1338,0,0,0,0,0,0.67219,0
1339,0,0,0,0,0,0.67084,0
1340,0,0,0,0,0,0.67401,0
1341,0,0,0,0,0,0.66702,0
1342,0,0,0,0,0,0.66659,0
1343,0,0,0,0,0,0.66603,0
1344,0,0,0,0,0,0.66741,0
1345,0,0,0,0,0,0.66420,0
1346,0,0,0,0,0,0.66713,0
1347,0,0,0,0,0,0.66618,0
1348,0,0,0,0,0,0.66371,0
1349,0,0,0,0,0,0.66808,0
1350,0,0,0,0,0,0.66468,0
1351,0,0,0,0,0,0.66744,0
1352,0,0,0,0,0,0.66307,0
1353,0,0,0,0,0,0.66297,0
1354,0,0,0,0,0,0.66076,0
1355,0,0,0,0,0,0.66182,0
1356,0,0,0,0,0,0.66338,0
1357,0,0,0,0,0,0.65941,0
1358,0,0,0,0,0,0.66160,0
1359,0,0,0,0,0,0.65700,0
1360,0,0,0,0,0,0.66112,0
1361,0,0,0,0,0,0.65650,0
1362,0,0,0,0,0,0.66020,0
1363,0,0,0,0,0,0.65723,0
1364,0,0,0,0,0,0.66101,0
1365,0,0,0,0,0,0.65239,0
1366,0,0,0,0,0,0.65083,0
1367,0,0,0,0,0,0.65281,0
1368,0,0,0,0,0,0.64991,0
1369,0,0,0,0,0,0.64932,0
1370,0,0,0,0,0,0.65474,0
1371,0,0,0,0,0,0.65227,0
1372,0,0,0,0,0,0.65025,0
1373,0,0,0,0,0,0.64994,0
1374,0,0,0,0,0,0.64872,0
1375,0,0,0,0,0,0.65487,0
1376,0,0,0,0,0,0.64712,0
1377,0,0,0,0,0,0.64477,0
1378,0,0,0,0,0,0.65054,0
1379,0,0,0,0,0,0.64691,0
1380,0,0,0,0,0,0.65309,0
1381,0,0,0,0,0,0.64480,0
1382,0,0,0,0,0,0.64833,0
1383,0,0,0,0,0,0.64846,0
1384,0,0,0,0,0,0.64306,0
1385,0,0,0,0,0,0.64181,0
1386,0,0,0,0,0,0.64568,0
1387,0,0,0,0,0,0.64459,0
1388,0,0,0,0,0,0.63805,0
1389,0,0,0,0,0,0.63831,0
1390,0,0,0,0,0,0.63351,0
1391,0,0,0,0,0,0.64232,0
1392,0,0,0,0,0,0.63917,0
1393,0,0,0,0,0,0.63888,0
1394,0,0,0,0,0,0.63371,0
1395,0,0,0,0,0,0.63491,0
1396,0,0,0,0,0,0.63619,0
1397,0,0,0,0,0,0.63503,0
1398,0,0,0,0,0,0.63682,0
1399,0,0,0,0,0,0.63764,0
1400,0,0,0,0,0,0.64212,0
1401,0,0,0,0,0,0.63468,0
1402,0,0,0,0,0,0.63751,0
1403,0,0,0,0,0,0.63109,0
1404,0,0,0,0,0,0.62798,0
1405,0,0,0,0,0,0.63138,0
1406,0,0,0,0,0,0.62706,0
1407,0,0,0,0,0,0.63133,0
1408,0,0,0,0,0,0.62837,0
1409,0,0,0,0,0,0.62427,0
1410,0,0,0,0,0,0.63477,0
1411,0,0,0,0,0,0.62738,0
1412,0,0,0,0,0,0.62351,0
1413,0,0,0,0,0,0.63054,0
1414,0,0,0,0,0,0.62509,0
1415,0,0,0,0,0,0.62998,0
1416,0,0,0,0,0,0.62394,0
1417,0,0,0,0,0,0.62395,0
1418,0,0,0,0,0,0.62604,0
1419,0,0,0,0,0,0.62621,0
1420,0,0,0,0,0,0.62617,0
1421,0,0,0,0,0,0.62303,0
1422,0,0,0,0,0,0.62432,0
1423,0,0,0,0,0,0.62440,0
1424,0,0,0,0,0,0.62220,0
1425,0,0,0,0,0,0.62061,0
1426,0,0,0,0,0,0.61614,0
1427,0,0,0,0,0,0.62171,0
1428,0,0,0,0,0,0.61947,0
1429,0,0,0,0,0,0.61754,0
1430,0,0,0,0,0,0.62205,0
1431,0,0,0,0,0,0.61338,0
1432,0,0,0,0,0,0.62203,0
1433,0,0,0,0,0,0.61647,0
1434,0,0,0,0,0,0.61693,0
1435,0,0,0,0,0,0.61423,0
1436,0,0,0,0,0,0.60986,0
1437,0,0,0,0,0,0.61388,0
1438,0,0,0,0,0,0.61475,0
1439,0,0,0,0,0,0.61521,0
1440,0,0,0,0,0,0.61203,0
1441,0,0,0,0,0,0.60549,0
1442,0,0,0,0,0,0.60689,0
1443,0,0,0,0,0,0.61711,0
