OCV-FallOff Beispielmessung
Index,c2,c3,c4,c5,c6,Voltage,c8
733,0,0,0,0,0,0.97654,0
734,0,0,0,0,0,0.98513,0
735,0,0,0,0,0,0.98030,0
736,0,0,0,0,0,0.98180,0
737,0,0,0,0,0,0.97895,0
738,0,0,0,0,0,0.97736,0
739,0,0,0,0,0,0.98671,0
740,0,0,0,0,0,0.97925,0
741,0,0,0,0,0,0.97823,0
742,0,0,0,0,0,0.98438,0
743,0,0,0,0,0,0.97711,0
744,0,0,0,0,0,0.97762,0
745,0,0,0,0,0,0.98004,0
746,0,0,0,0,0,0.98000,0
747,0,0,0,0,0,0.98104,0
748,0,0,0,0,0,0.98837,0
749,0,0,0,0,0,0.98134,0
750,0,0,0,0,0,0.97049,0
751,0,0,0,0,0,0.98131,0
752,0,0,0,0,0,0.98015,0
753,0,0,0,0,0,0.98017,0
754,0,0,0,0,0,0.98098,0
755,0,0,0,0,0,0.97989,0
756,0,0,0,0,0,0.97979,0
757,0,0,0,0,0,0.98245,0
758,0,0,0,0,0,0.97783,0
759,0,0,0,0,0,0.97621,0
760,0,0,0,0,0,0.99210,0
761,0,0,0,0,0,0.97714,0
762,0,0,0,0,0,0.98040,0
763,0,0,0,0,0,0.97402,0
764,0,0,0,0,0,0.98047,0
765,0,0,0,0,0,0.97627,0
766,0,0,0,0,0,0.97823,0
767,0,0,0,0,0,0.98418,0
768,0,0,0,0,0,0.98189,0
769,0,0,0,0,0,0.98227,0
770,0,0,0,0,0,0.97292,0
771,0,0,0,0,0,0.98735,0
772,0,0,0,0,0,0.97523,0
773,0,0,0,0,0,0.98611,0
774,0,0,0,0,0,0.98409,0
775,0,0,0,0,0,0.98231,0
776,0,0,0,0,0,0.97658,0
777,0,0,0,0,0,0.98061,0
778,0,0,0,0,0,0.97812,0
779,0,0,0,0,0,0.98012,0
780,0,0,0,0,0,0.97900,0
781,0,0,0,0,0,0.97185,0
782,0,0,0,0,0,0.98449,0
783,0,0,0,0,0,0.97968,0
784,0,0,0,0,0,0.97806,0
785,0,0,0,0,0,0.97776,0
786,0,0,0,0,0,0.98143,0
787,0,0,0,0,0,0.97642,0
788,0,0,0,0,0,0.97098,0
789,0,0,0,0,0,0.98163,0
790,0,0,0,0,0,0.98208,0
791,0,0,0,0,0,0.97920,0
792,0,0,0,0,0,0.97541,0
793,0,0,0,0,0,0.98036,0
794,0,0,0,0,0,0.97414,0
795,0,0,0,0,0,0.97589,0
796,0,0,0,0,0,0.97700,0
797,0,0,0,0,0,0.98338,0
798,0,0,0,0,0,0.97855,0
799,0,0,0,0,0,0.97821,0
800,0,0,0,0,0,0.98782,0
801,0,0,0,0,0,0.98141,0
802,0,0,0,0,0,0.98136,0
803,0,0,0,0,0,0.97852,0
804,0,0,0,0,0,0.97761,0
805,0,0,0,0,0,0.97125,0
806,0,0,0,0,0,0.98387,0
807,0,0,0,0,0,0.98179,0
808,0,0,0,0,0,0.97928,0
809,0,0,0,0,0,0.97945,0
810,0,0,0,0,0,0.98294,0
811,0,0,0,0,0,0.97378,0
812,0,0,0,0,0,0.97764,0
813,0,0,0,0,0,0.97545,0
814,0,0,0,0,0,0.98709,0
815,0,0,0,0,0,0.98350,0
816,0,0,0,0,0,0.97119,0
817,0,0,0,0,0,0.97394,0
818,0,0,0,0,0,0.97947,0
819,0,0,0,0,0,0.97811,0
820,0,0,0,0,0,0.97470,0
821,0,0,0,0,0,0.98778,0
822,0,0,0,0,0,0.98125,0
823,0,0,0,0,0,0.98190,0
824,0,0,0,0,0,0.97723,0
825,0,0,0,0,0,0.98289,0
826,0,0,0,0,0,0.97848,0
827,0,0,0,0,0,0.97887,0
828,0,0,0,0,0,0.98244,0
829,0,0,0,0,0,0.97348,0
830,0,0,0,0,0,0.98639,0
831,0,0,0,0,0,0.98073,0
832,0,0,0,0,0,0.98512,0
833,0,0,0,0,0,0.97570,0
834,0,0,0,0,0,0.97631,0
835,0,0,0,0,0,0.97535,0
836,0,0,0,0,0,0.98100,0
837,0,0,0,0,0,0.98026,0
838,0,0,0,0,0,0.97814,0
839,0,0,0,0,0,0.97594,0
840,0,0,0,0,0,0.97493,0
841,0,0,0,0,0,0.97981,0
842,0,0,0,0,0,0.97814,0
843,0,0,0,0,0,0.97726,0
844,0,0,0,0,0,0.98619,0
845,0,0,0,0,0,0.97967,0
846,0,0,0,0,0,0.98508,0
847,0,0,0,0,0,0.97787,0
848,0,0,0,0,0,0.98098,0
849,0,0,0,0,0,0.97978,0
850,0,0,0,0,0,0.97321,0
851,0,0,0,0,0,0.98571,0
852,0,0,0,0,0,0.97946,0
853,0,0,0,0,0,0.98299,0
854,0,0,0,0,0,0.97699,0
855,0,0,0,0,0,0.97934,0
856,0,0,0,0,0,0.97653,0
857,0,0,0,0,0,0.98494,0
858,0,0,0,0,0,0.98125,0
859,0,0,0,0,0,0.98147,0
860,0,0,0,0,0,0.98543,0
861,0,0,0,0,0,0.98463,0
862,0,0,0,0,0,0.98306,0
863,0,0,0,0,0,0.97431,0
864,0,0,0,0,0,0.97722,0
865,0,0,0,0,0,0.97598,0
866,0,0,0,0,0,0.98291,0
867,0,0,0,0,0,0.98068,0
868,0,0,0,0,0,0.97444,0
869,0,0,0,0,0,0.97925,0
870,0,0,0,0,0,0.97402,0
871,0,0,0,0,0,0.97979,0
872,0,0,0,0,0,0.97338,0
873,0,0,0,0,0,0.98212,0
874,0,0,0,0,0,0.98151,0
875,0,0,0,0,0,0.98763,0
876,0,0,0,0,0,0.98339,0
877,0,0,0,0,0,0.97831,0
878,0,0,0,0,0,0.98327,0
879,0,0,0,0,0,0.97441,0
880,0,0,0,0,0,0.97615,0
881,0,0,0,0,0,0.98133,0
882,0,0,0,0,0,0.97137,0
883,0,0,0,0,0,0.97985,0
884,0,0,0,0,0,0.97592,0
885,0,0,0,0,0,0.98041,0
886,0,0,0,0,0,0.97569,0
887,0,0,0,0,0,0.98170,0
888,0,0,0,0,0,0.98008,0
889,0,0,0,0,0,0.98560,0
890,0,0,0,0,0,0.98003,0
891,0,0,0,0,0,0.97693,0
892,0,0,0,0,0,0.97901,0
893,0,0,0,0,0,0.97462,0
894,0,0,0,0,0,0.98162,0
895,0,0,0,0,0,0.98236,0
896,0,0,0,0,0,0.98988,0
897,0,0,0,0,0,0.97751,0
898,0,0,0,0,0,0.97893,0
899,0,0,0,0,0,0.97770,0
900,0,0,0,0,0,0.98085,0
901,0,0,0,0,0,0.98115,0
902,0,0,0,0,0,0.97875,0
903,0,0,0,0,0,0.98108,0
904,0,0,0,0,0,0.97489,0
905,0,0,0,0,0,0.97861,0
906,0,0,0,0,0,0.97619,0
907,0,0,0,0,0,0.97345,0
908,0,0,0,0,0,0.97146,0
909,0,0,0,0,0,0.97861,0
910,0,0,0,0,0,0.96780,0
911,0,0,0,0,0,0.97007,0
912,0,0,0,0,0,0.96584,0
913,0,0,0,0,0,0.97238,0
914,0,0,0,0,0,0.96861,0
915,0,0,0,0,0,0.96284,0
916,0,0,0,0,0,0.96534,0
917,0,0,0,0,0,0.96350,0
918,0,0,0,0,0,0.96011,0
919,0,0,0,0,0,0.96287,0
920,0,0,0,0,0,0.96070,0
921,0,0,0,0,0,0.95911,0
922,0,0,0,0,0,0.95727,0
923,0,0,0,0,0,0.95763,0
924,0,0,0,0,0,0.95596,0
925,0,0,0,0,0,0.95439,0
926,0,0,0,0,0,0.95123,0
927,0,0,0,0,0,0.95718,0
928,0,0,0,0,0,0.94789,0
929,0,0,0,0,0,0.95126,0
930,0,0,0,0,0,0.94796,0
931,0,0,0,0,0,0.95315,0
932,0,0,0,0,0,0.94411,0
933,0,0,0,0,0,0.94356,0
934,0,0,0,0,0,0.94181,0
935,0,0,0,0,0,0.94464,0
936,0,0,0,0,0,0.93850,0
937,0,0,0,0,0,0.94014,0
938,0,0,0,0,0,0.93407,0
939,0,0,0,0,0,0.94020,0
940,0,0,0,0,0,0.93694,0
941,0,0,0,0,0,0.93293,0
942,0,0,0,0,0,0.93961,0
943,0,0,0,0,0,0.93139,0
944,0,0,0,0,0,0.93667,0
945,0,0,0,0,0,0.93114,0
946,0,0,0,0,0,0.93701,0
947,0,0,0,0,0,0.93342,0
948,0,0,0,0,0,0.92711,0
949,0,0,0,0,0,0.92635,0
950,0,0,0,0,0,0.92989,0
951,0,0,0,0,0,0.92625,0
952,0,0,0,0,0,0.92550,0
953,0,0,0,0,0,0.92880,0
954,0,0,0,0,0,0.92171,0
955,0,0,0,0,0,0.92320,0
956,0,0,0,0,0,0.92477,0
957,0,0,0,0,0,0.92331,0
958,0,0,0,0,0,0.91938,0
959,0,0,0,0,0,0.91797,0
960,0,0,0,0,0,0.91260,0
961,0,0,0,0,0,0.91363,0
962,0,0,0,0,0,0.91673,0
963,0,0,0,0,0,0.91435,0
964,0,0,0,0,0,0.91397,0
965,0,0,0,0,0,0.91585,0
966,0,0,0,0,0,0.90816,0
967,0,0,0,0,0,0.91000,0
968,0,0,0,0,0,0.91026,0
969,0,0,0,0,0,0.90657,0
970,0,0,0,0,0,0.91197,0
971,0,0,0,0,0,0.90939,0
972,0,0,0,0,0,0.90653,0
973,0,0,0,0,0,0.91004,0
974,0,0,0,0,0,0.89915,0
975,0,0,0,0,0,0.90262,0
976,0,0,0,0,0,0.90274,0
977,0,0,0,0,0,0.89790,0
978,0,0,0,0,0,0.90054,0
979,0,0,0,0,0,0.89532,0
980,0,0,0,0,0,0.89972,0
981,0,0,0,0,0,0.89982,0
982,0,0,0,0,0,0.89647,0
983,0,0,0,0,0,0.88910,0
984,0,0,0,0,0,0.89076,0
985,0,0,0,0,0,0.89437,0
986,0,0,0,0,0,0.89174,0
987,0,0,0,0,0,0.88261,0
988,0,0,0,0,0,0.89343,0
989,0,0,0,0,0,0.88912,0
990,0,0,0,0,0,0.88527,0
991,0,0,0,0,0,0.88973,0
992,0,0,0,0,0,0.88372,0
993,0,0,0,0,0,0.88271,0
994,0,0,0,0,0,0.88486,0
995,0,0,0,0,0,0.88815,0
996,0,0,0,0,0,0.88670,0
997,0,0,0,0,0,0.88193,0
998,0,0,0,0,0,0.88126,0
999,0,0,0,0,0,0.88127,0
1000,0,0,0,0,0,0.87415,0
1001,0,0,0,0,0,0.87887,0
1002,0,0,0,0,0,0.87377,0
1003,0,0,0,0,0,0.87595,0
1004,0,0,0,0,0,0.87334,0
1005,0,0,0,0,0,0.87456,0
1006,0,0,0,0,0,0.87244,0
1007,0,0,0,0,0,0.86190,0
1008,0,0,0,0,0,0.87068,0
1009,0,0,0,0,0,0.87111,0
1010,0,0,0,0,0,0.86955,0
1011,0,0,0,0,0,0.86694,0
1012,0,0,0,0,0,0.87122,0
1013,0,0,0,0,0,0.86626,0
1014,0,0,0,0,0,0.86568,0
1015,0,0,0,0,0,0.86654,0
1016,0,0,0,0,0,0.86354,0
1017,0,0,0,0,0,0.85880,0
1018,0,0,0,0,0,0.85322,0
1019,0,0,0,0,0,0.85815,0
1020,0,0,0,0,0,0.86091,0
1021,0,0,0,0,0,0.85661,0
1022,0,0,0,0,0,0.85912,0
1023,0,0,0,0,0,0.85621,0
1024,0,0,0,0,0,0.85868,0
1025,0,0,0,0,0,0.85298,0
1026,0,0,0,0,0,0.85432,0
1027,0,0,0,0,0,0.85349,0
1028,0,0,0,0,0,0.85553,0
1029,0,0,0,0,0,0.84496,0
1030,0,0,0,0,0,0.84776,0
1031,0,0,0,0,0,0.85074,0
1032,0,0,0,0,0,0.85189,0
1033,0,0,0,0,0,0.84703,0
1034,0,0,0,0,0,0.84449,0
1035,0,0,0,0,0,0.84670,0
1036,0,0,0,0,0,0.84610,0
1037,0,0,0,0,0,0.84148,0
1038,0,0,0,0,0,0.84261,0
1039,0,0,0,0,0,0.84423,0
1040,0,0,0,0,0,0.84542,0
1041,0,0,0,0,0,0.84105,0
1042,0,0,0,0,0,0.83802,0
1043,0,0,0,0,0,0.83680,0
1044,0,0,0,0,0,0.83770,0
1045,0,0,0,0,0,0.83475,0
1046,0,0,0,0,0,0.83474,0
1047,0,0,0,0,0,0.83007,0
1048,0,0,0,0,0,0.83621,0
1049,0,0,0,0,0,0.82798,0
1050,0,0,0,0,0,0.82918,0
1051,0,0,0,0,0,0.82984,0
1052,0,0,0,0,0,0.83460,0
1053,0,0,0,0,0,0.82644,0
1054,0,0,0,0,0,0.82479,0
1055,0,0,0,0,0,0.82422,0
1056,0,0,0,0,0,0.82993,0
1057,0,0,0,0,0,0.81560,0
1058,0,0,0,0,0,0.82012,0
1059,0,0,0,0,0,0.83040,0
1060,0,0,0,0,0,0.82307,0
1061,0,0,0,0,0,0.81707,0
1062,0,0,0,0,0,0.81935,0
1063,0,0,0,0,0,0.81877,0
1064,0,0,0,0,0,0.82019,0
1065,0,0,0,0,0,0.82227,0
1066,0,0,0,0,0,0.81701,0
1067,0,0,0,0,0,0.81332,0
1068,0,0,0,0,0,0.81639,0
1069,0,0,0,0,0,0.81103,0
1070,0,0,0,0,0,0.80912,0
1071,0,0,0,0,0,0.80604,0
1072,0,0,0,0,0,0.80572,0
1073,0,0,0,0,0,0.80683,0
1074,0,0,0,0,0,0.80509,0
1075,0,0,0,0,0,0.80866,0
1076,0,0,0,0,0,0.80323,0
1077,0,0,0,0,0,0.79650,0
1078,0,0,0,0,0,0.80190,0
1079,0,0,0,0,0,0.80273,0
1080,0,0,0,0,0,0.80143,0
1081,0,0,0,0,0,0.80691,0
1082,0,0,0,0,0,0.79962,0
1083,0,0,0,0,0,0.80322,0
1084,0,0,0,0,0,0.79963,0
1085,0,0,0,0,0,0.79867,0
1086,0,0,0,0,0,0.79540,0
1087,0,0,0,0,0,0.79685,0
1088,0,0,0,0,0,0.79384,0
1089,0,0,0,0,0,0.79577,0
1090,0,0,0,0,0,0.79366,0
1091,0,0,0,0,0,0.79066,0
1092,0,0,0,0,0,0.79558,0
1093,0,0,0,0,0,0.79301,0
1094,0,0,0,0,0,0.78951,0
1095,0,0,0,0,0,0.79041,0
1096,0,0,0,0,0,0.78884,0
1097,0,0,0,0,0,0.78562,0
1098,0,0,0,0,0,0.78755,0
1099,0,0,0,0,0,0.78461,0
1100,0,0,0,0,0,0.78276,0
1101,0,0,0,0,0,0.77985,0
1102,0,0,0,0,0,0.78278,0
1103,0,0,0,0,0,0.78468,0
1104,0,0,0,0,0,0.78003,0
1105,0,0,0,0,0,0.78880,0
1106,0,0,0,0,0,0.78303,0
1107,0,0,0,0,0,0.78342,0
1108,0,0,0,0,0,0.78103,0
1109,0,0,0,0,0,0.78334,0
1110,0,0,0,0,0,0.77455,0
1111,0,0,0,0,0,0.76837,0
1112,0,0,0,0,0,0.77385,0
1113,0,0,0,0,0,0.77600,0
1114,0,0,0,0,0,0.77392,0
1115,0,0,0,0,0,0.77344,0
1116,0,0,0,0,0,0.77572,0
1117,0,0,0,0,0,0.77204,0
1118,0,0,0,0,0,0.77244,0
1119,0,0,0,0,0,0.76637,0
1120,0,0,0,0,0,0.76504,0
1121,0,0,0,0,0,0.77232,0
1122,0,0,0,0,0,0.76693,0
1123,0,0,0,0,0,0.76390,0
1124,0,0,0,0,0,0.76306,0
1125,0,0,0,0,0,0.76213,0
1126,0,0,0,0,0,0.76110,0
1127,0,0,0,0,0,0.75853,0
1128,0,0,0,0,0,0.75703,0
1129,0,0,0,0,0,0.76010,0
1130,0,0,0,0,0,0.75806,0
1131,0,0,0,0,0,0.76232,0
1132,0,0,0,0,0,0.75903,0
1133,0,0,0,0,0,0.75811,0
1134,0,0,0,0,0,0.75424,0
1135,0,0,0,0,0,0.75527,0
1136,0,0,0,0,0,0.75587,0
1137,0,0,0,0,0,0.75610,0
1138,0,0,0,0,0,0.75283,0
1139,0,0,0,0,0,0.75552,0
1140,0,0,0,0,0,0.75147,0
1141,0,0,0,0,0,0.75299,0
1142,0,0,0,0,0,0.74831,0
1143,0,0,0,0,0,0.74351,0
1144,0,0,0,0,0,0.74892,0
1145,0,0,0,0,0,0.74946,0
1146,0,0,0,0,0,0.74818,0
1147,0,0,0,0,0,0.74689,0
1148,0,0,0,0,0,0.74375,0
1149,0,0,0,0,0,0.74155,0
1150,0,0,0,0,0,0.74480,0
1151,0,0,0,0,0,0.74360,0
1152,0,0,0,0,0,0.73981,0
1153,0,0,0,0,0,0.74400,0
1154,0,0,0,0,0,0.73720,0
1155,0,0,0,0,0,0.73727,0
1156,0,0,0,0,0,0.74311,0
1157,0,0,0,0,0,0.73999,0
1158,0,0,0,0,0,0.73549,0
1159,0,0,0,0,0,0.73661,0
1160,0,0,0,0,0,0.73539,0
1161,0,0,0,0,0,0.72588,0
1162,0,0,0,0,0,0.73058,0
1163,0,0,0,0,0,0.73233,0
1164,0,0,0,0,0,0.73060,0
1165,0,0,0,0,0,0.73160,0
1166,0,0,0,0,0,0.73343,0
1167,0,0,0,0,0,0.72827,0
1168,0,0,0,0,0,0.72525,0
1169,0,0,0,0,0,0.72859,0
1170,0,0,0,0,0,0.72583,0
1171,0,0,0,0,0,0.72553,0
1172,0,0,0,0,0,0.72432,0
1173,0,0,0,0,0,0.73112,0
1174,0,0,0,0,0,0.71686,0
1175,0,0,0,0,0,0.72162,0
1176,0,0,0,0,0,0.72197,0
1177,0,0,0,0,0,0.71883,0
1178,0,0,0,0,0,0.72308,0
1179,0,0,0,0,0,0.72202,0
1180,0,0,0,0,0,0.71863,0
1181,0,0,0,0,0,0.71717,0
1182,0,0,0,0,0,0.71685,0
1183,0,0,0,0,0,0.71607,0
1184,0,0,0,0,0,0.71536,0
1185,0,0,0,0,0,0.71423,0
1186,0,0,0,0,0,0.71476,0
1187,0,0,0,0,0,0.71547,0
1188,0,0,0,0,0,0.70873,0
1189,0,0,0,0,0,0.70847,0
1190,0,0,0,0,0,0.70559,0
1191,0,0,0,0,0,0.71265,0
1192,0,0,0,0,0,0.71001,0
1193,0,0,0,0,0,0.70999,0
1194,0,0,0,0,0,0.70340,0
1195,0,0,0,0,0,0.71225,0
1196,0,0,0,0,0,0.70429,0
1197,0,0,0,0,0,0.70583,0
1198,0,0,0,0,0,0.70711,0
1199,0,0,0,0,0,0.70080,0
1200,0,0,0,0,0,0.70134,0
1201,0,0,0,0,0,0.70274,0
1202,0,0,0,0,0,0.70999,0
1203,0,0,0,0,0,0.70155,0
1204,0,0,0,0,0,0.70468,0
1205,0,0,0,0,0,0.70270,0
1206,0,0,0,0,0,0.69941,0
1207,0,0,0,0,0,0.69457,0
1208,0,0,0,0,0,0.69994,0
1209,0,0,0,0,0,0.69149,0
1210,0,0,0,0,0,0.70002,0
1211,0,0,0,0,0,0.69504,0
1212,0,0,0,0,0,0.68572,0
1213,0,0,0,0,0,0.69188,0
1214,0,0,0,0,0,0.69409,0
1215,0,0,0,0,0,0.69065,0
1216,0,0,0,0,0,0.69274,0
1217,0,0,0,0,0,0.68728,0
1218,0,0,0,0,0,0.68514,0
1219,0,0,0,0,0,0.68808,0
1220,0,0,0,0,0,0.68763,0
1221,0,0,0,0,0,0.68572,0
1222,0,0,0,0,0,0.68969,0
1223,0,0,0,0,0,0.68269,0
1224,0,0,0,0,0,0.68542,0
1225,0,0,0,0,0,0.68393,0
1226,0,0,0,0,0,0.67829,0
1227,0,0,0,0,0,0.67825,0
1228,0,0,0,0,0,0.68148,0
1229,0,0,0,0,0,0.68663,0
1230,0,0,0,0,0,0.68167,0
1231,0,0,0,0,0,0.67400,0
1232,0,0,0,0,0,0.66909,0
1233,0,0,0,0,0,0.67987,0
1234,0,0,0,0,0,0.67663,0
1235,0,0,0,0,0,0.67959,0
1236,0,0,0,0,0,0.67277,0
1237,0,0,0,0,0,0.67572,0
1238,0,0,0,0,0,0.67646,0
1239,0,0,0,0,0,0.67183,0
1240,0,0,0,0,0,0.67114,0
1241,0,0,0,0,0,0.67175,0
1242,0,0,0,0,0,0.67256,0
1243,0,0,0,0,0,0.67014,0
1244,0,0,0,0,0,0.67236,0
1245,0,0,0,0,0,0.66731,0
1246,0,0,0,0,0,0.66397,0
1247,0,0,0,0,0,0.67314,0
1248,0,0,0,0,0,0.66466,0
1249,0,0,0,0,0,0.66403,0
1250,0,0,0,0,0,0.66479,0
1251,0,0,0,0,0,0.66445,0
1252,0,0,0,0,0,0.66236,0
1253,0,0,0,0,0,0.66273,0
1254,0,0,0,0,0,0.66192,0
1255,0,0,0,0,0,0.66183,0
1256,0,0,0,0,0,0.65350,0
1257,0,0,0,0,0,0.66548,0
1258,0,0,0,0,0,0.65867,0
1259,0,0,0,0,0,0.66012,0
1260,0,0,0,0,0,0.65351,0
1261,0,0,0,0,0,0.65550,0
1262,0,0,0,0,0,0.65417,0
1263,0,0,0,0,0,0.65986,0
1264,0,0,0,0,0,0.65297,0
1265,0,0,0,0,0,0.65627,0
1266,0,0,0,0,0,0.65132,0
1267,0,0,0,0,0,0.65119,0
1268,0,0,0,0,0,0.65109,0
1269,0,0,0,0,0,0.65495,0
1270,0,0,0,0,0,0.64471,0
1271,0,0,0,0,0,0.64571,0
1272,0,0,0,0,0,0.64309,0
1273,0,0,0,0,0,0.64495,0
1274,0,0,0,0,0,0.64506,0
1275,0,0,0,0,0,0.64193,0
1276,0,0,0,0,0,0.64385,0
1277,0,0,0,0,0,0.63929,0
1278,0,0,0,0,0,0.64157,0
1279,0,0,0,0,0,0.64751,0
1280,0,0,0,0,0,0.64440,0
1281,0,0,0,0,0,0.64304,0
1282,0,0,0,0,0,0.63875,0
1283,0,0,0,0,0,0.63644,0
1284,0,0,0,0,0,0.63692,0
1285,0,0,0,0,0,0.63950,0
1286,0,0,0,0,0,0.64152,0
1287,0,0,0,0,0,0.64091,0
1288,0,0,0,0,0,0.63939,0
1289,0,0,0,0,0,0.63458,0
1290,0,0,0,0,0,0.63616,0
1291,0,0,0,0,0,0.63441,0
1292,0,0,0,0,0,0.63407,0
1293,0,0,0,0,0,0.64008,0
1294,0,0,0,0,0,0.62798,0
1295,0,0,0,0,0,0.63186,0
1296,0,0,0,0,0,0.63549,0
1297,0,0,0,0,0,0.62676,0
1298,0,0,0,0,0,0.62852,0
1299,0,0,0,0,0,0.62817,0
1300,0,0,0,0,0,0.62839,0
1301,0,0,0,0,0,0.62357,0
1302,0,0,0,0,0,0.62944,0
1303,0,0,0,0,0,0.62896,0
1304,0,0,0,0,0,0.62779,0
1305,0,0,0,0,0,0.62296,0
1306,0,0,0,0,0,0.62514,0
1307,0,0,0,0,0,0.62148,0
1308,0,0,0,0,0,0.62249,0
1309,0,0,0,0,0,0.62926,0
1310,0,0,0,0,0,0.62239,0
1311,0,0,0,0,0,0.61785,0
1312,0,0,0,0,0,0.62126,0
1313,0,0,0,0,0,0.61598,0
1314,0,0,0,0,0,0.61575,0
1315,0,0,0,0,0,0.61553,0
1316,0,0,0,0,0,0.61664,0
1317,0,0,0,0,0,0.62010,0
1318,0,0,0,0,0,0.61833,0
1319,0,0,0,0,0,0.61748,0
1320,0,0,0,0,0,0.61193,0
1321,0,0,0,0,0,0.61292,0
1322,0,0,0,0,0,0.61468,0
1323,0,0,0,0,0,0.61130,0
1324,0,0,0,0,0,0.61167,0
1325,0,0,0,0,0,0.61315,0
1326,0,0,0,0,0,0.61010,0
1327,0,0,0,0,0,0.61114,0
1328,0,0,0,0,0,0.61456,0
1329,0,0,0,0,0,0.60859,0
1330,0,0,0,0,0,0.61197,0
1331,0,0,0,0,0,0.60943,0
1332,0,0,0,0,0,0.60268,0
1333,0,0,0,0,0,0.60310,0
1334,0,0,0,0,0,0.60323,0
1335,0,0,0,0,0,0.60250,0
1336,0,0,0,0,0,0.60412,0
1337,0,0,0,0,0,0.60556,0
1338,0,0,0,0,0,0.60681,0
1339,0,0,0,0,0,0.60330,0
1340,0,0,0,0,0,0.60037,0
1341,0,0,0,0,0,0.59479,0
1342,0,0,0,0,0,0.60059,0
1343,0,0,0,0,0,0.59978,0
1344,0,0,0,0,0,0.59959,0
1345,0,0,0,0,0,0.60469,0
1346,0,0,0,0,0,0.60143,0
1347,0,0,0,0,0,0.59940,0
1348,0,0,0,0,0,0.59350,0
1349,0,0,0,0,0,0.59418,0
1350,0,0,0,0,0,0.59478,0
1351,0,0,0,0,0,0.59207,0
1352,0,0,0,0,0,0.59524,0
1353,0,0,0,0,0,0.59415,0
1354,0,0,0,0,0,0.58916,0
1355,0,0,0,0,0,0.59535,0
1356,0,0,0,0,0,0.59141,0
1357,0,0,0,0,0,0.58526,0
1358,0,0,0,0,0,0.58964,0
1359,0,0,0,0,0,0.58998,0
1360,0,0,0,0,0,0.59140,0
1361,0,0,0,0,0,0.58682,0
1362,0,0,0,0,0,0.58966,0
1363,0,0,0,0,0,0.58709,0
1364,0,0,0,0,0,0.58193,0
1365,0,0,0,0,0,0.58098,0
1366,0,0,0,0,0,0.58794,0
1367,0,0,0,0,0,0.58751,0
1368,0,0,0,0,0,0.58425,0
1369,0,0,0,0,0,0.58712,0
1370,0,0,0,0,0,0.58515,0
1371,0,0,0,0,0,0.58339,0
1372,0,0,0,0,0,0.57796,0
1373,0,0,0,0,0,0.58524,0
1374,0,0,0,0,0,0.58101,0
1375,0,0,0,0,0,0.57760,0
1376,0,0,0,0,0,0.57611,0
1377,0,0,0,0,0,0.57824,0
1378,0,0,0,0,0,0.57182,0
1379,0,0,0,0,0,0.57829,0
1380,0,0,0,0,0,0.57269,0
1381,0,0,0,0,0,0.57603,0
1382,0,0,0,0,0,0.57271,0
1383,0,0,0,0,0,0.57284,0
1384,0,0,0,0,0,0.57073,0
1385,0,0,0,0,0,0.57188,0
1386,0,0,0,0,0,0.57740,0
1387,0,0,0,0,0,0.57525,0
1388,0,0,0,0,0,0.57152,0
1389,0,0,0,0,0,0.56975,0
1390,0,0,0,0,0,0.57173,0
1391,0,0,0,0,0,0.57195,0
1392,0,0,0,0,0,0.56544,0
1393,0,0,0,0,0,0.56707,0
1394,0,0,0,0,0,0.56120,0
1395,0,0,0,0,0,0.56941,0
1396,0,0,0,0,0,0.57161,0
1397,0,0,0,0,0,0.56502,0
1398,0,0,0,0,0,0.55778,0
1399,0,0,0,0,0,0.56536,0
1400,0,0,0,0,0,0.56019,0
1401,0,0,0,0,0,0.56029,0
1402,0,0,0,0,0,0.56353,0
1403,0,0,0,0,0,0.56179,0
1404,0,0,0,0,0,0.55894,0
1405,0,0,0,0,0,0.55784,0
1406,0,0,0,0,0,0.55954,0
1407,0,0,0,0,0,0.55731,0
1408,0,0,0,0,0,0.55459,0
1409,0,0,0,0,0,0.55630,0
1410,0,0,0,0,0,0.55770,0
1411,0,0,0,0,0,0.55553,0
1412,0,0,0,0,0,0.55121,0
1413,0,0,0,0,0,0.55780,0
1414,0,0,0,0,0,0.54600,0
1415,0,0,0,0,0,0.55226,0
1416,0,0,0,0,0,0.55112,0
1417,0,0,0,0,0,0.55282,0
1418,0,0,0,0,0,0.55344,0
1419,0,0,0,0,0,0.55452,0
1420,0,0,0,0,0,0.54840,0
1421,0,0,0,0,0,0.55168,0
1422,0,0,0,0,0,0.54990,0
1423,0,0,0,0,0,0.54357,0
1424,0,0,0,0,0,0.55379,0
1425,0,0,0,0,0,0.54317,0
1426,0,0,0,0,0,0.54813,0
1427,0,0,0,0,0,0.54744,0
1428,0,0,0,0,0,0.54649,0
1429,0,0,0,0,0,0.54357,0
1430,0,0,0,0,0,0.54693,0
1431,0,0,0,0,0,0.53916,0
1432,0,0,0,0,0,0.54304,0
1433,0,0,0,0,0,0.54095,0
1434,0,0,0,0,0,0.54000,0
1435,0,0,0,0,0,0.54272,0
1436,0,0,0,0,0,0.54406,0
1437,0,0,0,0,0,0.53920,0
1438,0,0,0,0,0,0.54197,0
1439,0,0,0,0,0,0.53918,0
1440,0,0,0,0,0,0.53576,0
1441,0,0,0,0,0,0.53706,0
1442,0,0,0,0,0,0.53634,0
1443,0,0,0,0,0,0.53455,0
